split,original_text,original_label,paraphrased_text
train,"shot in rich , shadowy black-and-white , devils chronicles , with increasingly amused irony , the relationship between reluctant captors and befuddled captives .",1,"In a film shot in rich black-and-white, the relationship between reluctant captors and befuddled captives is chronicled with increasing amusement and irony."
train,there's no clear picture of who killed bob crane . but here's a glimpse at his life .,1,there's no clear picture of who killed bob crane. but here's a glimpse at his life.
train,"spectacularly beautiful , not to mention mysterious , sensual , emotionally intense , and replete with virtuoso throat-singing .",1,"The film is a visual feast, full of mystery and sensuality. It is also emotionally intense, with virtuoso throat singing."
train,weird . rewarding .,1,"Weird, but rewarding."
train,"a summer entertainment adults can see without feeling embarrassed , but it could have been more .",1,"It is a summer entertainment that adults can see without feeling embarrassed, but it could have been better."
train,sparse but oddly compelling .,1,This text is short but intriguingly captivating.
train,"a stirring , funny and finally transporting re-imagining of beauty and the beast and 1930s horror films",1,"a rousing, amusing, and ultimately captivating reimagining of the classic fairy tale and 1930s horror films."
train,"the pinochet case is a searing album of remembrance from those who , having survived , suffered most .",1,"The Pinochet Case is a searing album of remembrance from those who, having survived, suffered most."
train,a sweet-tempered comedy that forgoes the knee-jerk misogyny that passes for humor in so many teenage comedies .,1,a good-natured comedy that avoids the knee-jerk misogyny that is often used as humor in many teenage comedies.
train,"argento , at only 26 , brings a youthful , out-to-change-the-world aggressiveness to the project , as if she's cut open a vein and bled the raw film stock .",1,"argento, a 26-year-old, brings a youthful, out-to-change-the-world aggressiveness to the project, as if she's cut open a vein and bled the raw film stock."
train,sleek and arty .,1,sleek and stylish.
train,"with so many bad romances out there , this is the kind of movie that deserves a chance to shine .",1,This movie deserves a chance to shine in the face of so many bad romances.
train,"brash , intelligent and erotically perplexing , haneke's portrait of an upper class austrian society and the suppression of its tucked away demons is uniquely felt with a sardonic jolt .",1,Michael Haneke's portrait of an upper class Austrian society and the suppression of its tucked away demons is uniquely felt with a sardonic jolt.
train,"though jackson doesn't always succeed in integrating the characters in the foreground into the extraordinarily rich landscape , it must be said that he is an imaginative filmmaker who can see the forest for the trees .",1,"though jackson doesn't always integrate the characters into the landscape, he is imaginative and can see the forest for the trees."
train,""" the quiet american "" begins in saigon in 1952 . that's its first sign of trouble .",1,The Quiet American starts in Saigon in 1952. That's its first sign of trouble.
